,y,text,text_pt,contains_url,word_count,target,predictions
292,neutral,The firm generated sales of 187 mln eur in 2005 .,A empresa gerou vendas de 187 milhões de euros em 2005.,False,11,1,neutral
2398,neutral,"As an alternative to the share exchange , Panostaja offers a full cash consideration at the value of 1.27 euro $ 1.7 per share .","Como alternativa à troca de ações, a Panostaja oferece uma contraprestação total em dinheiro no valor de 1,27 euro $ 1,7 por ação.",False,23,1,neutral
2958,neutral,Investments in product development stood at 6.0 mln euro ( $ 8.8 mln ) .,"Os investimentos em desenvolvimento de produtos ficaram em 6,0 milhões de euros (US $ 8,8 milhões).",False,16,1,neutral
447,positive,"The company also said on November 16 , 2006 its Real Estate Fund I Ky signed an agreement with Finnish window maker Fenestra Oy to build a window plant in Forssa , southern Finland .","A empresa também disse em 16 de novembro de 2006 que seu Fundo Imobiliário I Ky assinou um acordo com a fabricante de janelas finlandesa Fenestra Oy para construir uma fábrica de janelas em Forssa, no sul da Finlândia.",False,39,2,positive
4280,neutral,"After the split , the company would have 26,885,540 Series A shares and 9,540,000 Series K shares .","Após a divisão, a empresa teria 26.885.540 ações da Série A e 9.540.000 ações da Série K.",False,17,1,neutral
4771,negative,The net sales of the whole fiscal year 2008 will be lower than in 2007 and operating profit is estimated to be negative .,As vendas líquidas de todo o ano fiscal de 2008 serão menores do que em 2007 e o lucro operacional é estimado como negativo.,False,24,0,negative
2553,neutral,Sponda Plc 's Annual General Meeting decided on 23 March 2005 to establish a Shareholders ' Nomination Committee to prepare proposals for the Annual General Meeting in 2006 on the composition of the Board of Directors and their remuneration .,"A Assembleia Geral Anual da Sponda Plc decidiu, em 23 de Março de 2005, criar uma Comissão de Nomeação de Accionistas para preparar propostas para a Assembleia Geral Anual de 2006 sobre a composição do Conselho de Administração e a sua remuneração.",False,42,1,neutral
3504,neutral,"Also , CBA is to issue a benchmark , 10 year fixed rate deal in Euros .","Além disso, a CBA deve emitir um acordo de referência de taxa fixa de 10 anos em euros.",False,18,1,neutral
1583,neutral,s already good position in the technical building services market in Ostrobothnia .,Já é uma boa posição no mercado de serviços técnicos de construção em Ostrobothnia.,False,14,1,positive
569,neutral,"The company has also supplied more than 200 MW of power generating equipment for a number of projects in Papua New Guinea , including 12 engines of the Wartsila 32 type to Lihir Gold .","A empresa também forneceu mais de 200 MW de equipamentos de geração de energia para vários projetos em Papua-Nova Guiné, incluindo 12 motores do tipo Wartsila 32 para Lihir Gold.",False,30,1,neutral
2547,neutral,"Salcomp 's charger manufacturing plant in India is located in the Nokia Telecom Park in the state of Tamil Nadu , in the eastern part of India .","A fábrica de carregadores da Salcomp na Índia está localizada no Nokia Telecom Park, no estado de Tamil Nadu, na parte oriental da Índia.",False,24,1,neutral
1675,positive,UPM-Kymmene has generated four consecutive quarters of positive Free Cash Flow .,UPM-Kymmene gerou quatro trimestres consecutivos de Fluxo de Caixa Livre positivo.,False,11,2,positive
2285,positive,"Profit after taxes was EUR 0.1 mn , compared to EUR -0.4 mn the previous year .","O lucro depois de impostos foi de 0,1 milhões de euros, em comparação com -0,4 milhões de euros no ano anterior.",False,21,2,positive
2169,positive,Production will expand to other of Elcoteq 's locations including Mexico and Hungary during 2010 .,"A produção será expandida para outras localidades da Elcoteq, incluindo México e Hungria durante 2010.",False,15,2,positive
761,positive,"Finnish construction company YIT Oyj said on November 13 , 2007 it won a 70 mln euro $ 102.8 mln contract to construct the new office building for local property company Tapiola Real Estate Oy .","A construtora finlandesa YIT Oyj disse em 13 de novembro de 2007 que ganhou um contrato de 70 milhões de euros de $ 102,8 milhões para construir o novo prédio de escritórios da empresa imobiliária local Tapiola Real Estate Oy.",False,40,2,positive
2253,positive,"`` Several growth initiatives in the chosen geographic areas are already ongoing , '' it continued , noting Lindex opened its first store in the Czech Republic this autumn in Brno .","`` Várias iniciativas de crescimento nas áreas geográficas escolhidas já estão em andamento, '' continuou, observando que a Lindex abriu sua primeira loja na República Tcheca neste outono em Brno.",False,30,2,positive
3900,neutral,"The total value of the agreement is USD4 .0 m , the company said .","O valor total do acordo é de US $ 4,0 milhões, disse a empresa.",False,14,1,neutral
1081,neutral,The cooperation with airBaltic is expected to lead to the transfer of Finncomm to the ownership of airBaltic in time .,Prevê-se que a cooperação com a airBaltic leve à transferência da Finncomm para a propriedade da airBaltic a tempo.,False,19,1,neutral
1524,neutral,"In 2008 , Kemira recorded revenue of approximately EUR 2.8 billion and had a staff of 9,400 .","Em 2008, a Kemira registrou receita de aproximadamente EUR 2,8 bilhões e tinha uma equipe de 9.400.",False,17,1,neutral
3610,neutral,"In Finland , Alma Media will focus on quality and developing chain operations .","Na Finlândia, a Alma Media se concentrará na qualidade e no desenvolvimento de operações de cadeia.",False,16,1,neutral
1633,neutral,The order was valued at USD12 .2 m.,"O pedido foi avaliado em US $ 12,2 milhões.",False,9,1,neutral
3216,neutral,The duration of the contract is 37 months .,A duração do contrato é de 37 meses.,False,8,1,neutral
1127,neutral,"`` We hope to clarify our policies to Finnish businesses where there are any gray areas , '' Motlanthe said .","`` Esperamos esclarecer nossas políticas para as empresas finlandesas onde existem áreas cinzentas '', disse Motlanthe.",False,16,1,neutral
3247,neutral,The GyPSii mobile social networking application is available in China with both Chinese and English language support .,O aplicativo de rede social móvel GyPSii está disponível na China com suporte aos idiomas chinês e inglês.,False,18,1,neutral
604,positive,"Progress Group , QPR 's representative in Saudi Arabia and North Africa , has signed a framework agreement for a long term strategic relationship with ISE .","O Progress Group, representante da QPR na Arábia Saudita e no Norte da África, assinou um acordo-quadro para um relacionamento estratégico de longo prazo com o ISE.",False,27,2,positive
4685,negative,Profit for the period fell to EUR 1.6 mn from EUR 7.5 mn in January-September 2008 .,"O lucro no período caiu para EUR 1,6 milhões, de EUR 7,5 milhões em janeiro-setembro de 2008.",False,17,0,negative
1184,neutral,"CapMan has four investment areas ( CapMan Buyout , CapMan Technology , CapMan Life Science and CapMan Real Estate ) , and each of them has a dedicated team .","CapMan tem quatro áreas de investimento (CapMan Buyout, CapMan Technology, CapMan Life Science e CapMan Real Estate), e cada uma delas tem uma equipe dedicada.",False,25,1,neutral
325,positive,"EPS for the quarter came in at 0.36 eur , up from 0.33 eur a year ago and ahead of forecast of 0.33 eur .","O EPS para o trimestre ficou em 0,36 eur, acima dos 0,33 eur um ano atrás e à frente da previsão de 0,33 eur.",False,24,2,positive
3322,negative,The reduction notice applied to 17 people .,O aviso de redução aplicava-se a 17 pessoas.,False,8,0,negative
3028,neutral,"Neste Oil will publish its third quarter 2008 results on Friday , 24 October 2008 at approximately 9 am ( EET ) .","A Neste Oil publicará seus resultados do terceiro trimestre de 2008 na sexta-feira, 24 de outubro de 2008, aproximadamente às 9h (EET).",False,22,1,neutral
1757,positive,"This location makes the mall a convenient place to shop for consumers from three large residential areas nearby : Jaroszowka , Wysockiego and Zgody .","Esta localização torna o shopping um local conveniente para fazer compras para consumidores de três grandes áreas residenciais próximas: Jaroszowka, Wysockiego e Zgody.",False,23,2,neutral
3064,neutral,Pharmaceutical market in Belgium Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Belgium .,Mercado farmacêutico na Bélgica A Global Research & Data Services publicou recentemente uma análise de mercado sobre os mercados farmacêuticos na Bélgica.,False,22,1,neutral
964,positive,Strong growth has continued also in China .,O forte crescimento continuou também na China.,False,7,2,positive
1759,positive,"We are glad that our long co-operation with SODRA continues '' , comments Stig-Goran Sandberg , Affecto 's Area Manager for Baltic operations .","Estamos felizes que nossa longa cooperação com a SODRA continue '', comenta Stig-Goran Sandberg, Gerente de Área da Affecto para operações no Báltico.",False,23,2,positive
1492,positive,"At a press conference , Lattelecom board chairman Nils Melngailis explained that Blackstone had been chosen for its experience in the IT sector as well as its financial strength .","Em uma entrevista coletiva, o presidente do conselho da Lattelecom, Nils Melngailis, explicou que a Blackstone foi escolhida por sua experiência no setor de TI, bem como por sua solidez financeira.",False,31,2,positive
3239,neutral,"The fixed-term contract of Mr. Jarmo Ukonaho , the current General Manager of Incap 's Indian operations , will finish by the end of the year .","O contrato a termo certo do Sr. Jarmo Ukonaho, atual gerente geral das operações indianas do Incap, será encerrado no final do ano.",False,23,1,neutral
3809,neutral,"The EBRD is using its own funds to provide a 21.6 million A loan while the B portion of 10 million Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc 7.7 million Euros and Pohjola Bank Plc 2.3 million Euros .","O BERD está usando seus próprios fundos para fornecer um empréstimo de 21,6 milhões de A, enquanto a parte B de 10 milhões de euros foi sindicalizada para dois bancos comerciais finlandeses, Nordea Bank Finland Plc 7,7 milhões de euros e Pohjola Bank Plc 2,3 milhões de euros.",False,48,1,neutral
