,y,text,text_pt,contains_url,word_count,keywords_llama32
272,positive,"Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday .","A receita de julho a setembro cresceu 14 por cento para (EURO) 467 milhões em relação ao ano anterior, disse a empresa na quinta-feira.",False,24,"Receita, Crescimento, Economia

*Justificativa: Receita: está diretamente relacionada ao conteúdo do texto, que menciona a receita da empresa em julho a setembro|Crescimento: está relacionada à ideia de aumento da receita|Economia: está relacionada ao contexto geral do texto, que menciona um crescimento econômico."
273,positive,Revenues at the same time grew 14 percent to 43 million euros .,"A receita, ao mesmo tempo, cresceu 14%, para 43 milhões de euros.",False,12,"Receita, Crescimento, Receita

*Justificativa:*

*   Receita: está diretamente relacionada ao conteúdo do texto, que menciona a receita da empresa| 
*   Crescimento: está relacionado à ideia de aumento na receita| 
*   Receita: está relacionada à expressão ""receita cresceu"", indicando uma mudança positiva no valor da receita."
274,positive,"Ruukki has signed a contract to deliver and install the steel structures for a bridge over the Kyronsalmi strait in Savonlinna , Finland .","A Ruukki assinou um contrato para entregar e instalar as estruturas de aço para uma ponte sobre o estreito Kyronsalmi em Savonlinna, Finlândia.",False,23,"Aço, Ponte, Infraestrutura

*Justificativa:
    Aço: está diretamente relacionada ao conteúdo do texto, que menciona a Ruukki como um fornecedor de estruturas de aço para uma ponte
    Ponte: está relacionada à ideia de construção e instalação de uma ponte sobre o estreito Kyronsalmi em Savonlinna
    Infraestrutura: está relacionada ao contrato assinado pela Ruukki para entregar e instalar as estruturas de aço para uma ponte, indicando que a infraestrutura da ponte é um dos objetivos do contrato"
275,positive,"Sales in Latin America increased by 42 % to EUR 432mn , and a total of 8.7 mn mobile devices were sold in the area , representing an increase of 32 % from the corresponding period in 2009 .","As vendas na América Latina aumentaram 42% para 432 milhões de euros, e um total de 8,7 milhões de dispositivos móveis foram vendidos na área, representando um aumento de 32% em relação ao período correspondente em 2009.",False,37,"Vendas, América Latina, Dispositivos Móveis

*Justificativa:* 
      Vendas: está diretamente relacionada ao conteúdo do texto, que menciona o aumento das vendas na região.
      América Latina: está relacionada à região em que as vendas aumentaram, destacando a expansão da empresa.
      Dispositivos Móveis: está relacionada ao produto que foi vendido e com o qual se está comparando um aumento de vendas, demonstrando o crescimento da região."
276,positive,Sales of clothing developed best .,As vendas de roupas se desenvolveram melhor.,False,7,"Vendas, Roupas, Desenvolvimento

*Justificativa:* 
 Vendas: está diretamente relacionada ao conteúdo do texto, que menciona o crescimento das vendas de roupas;
 Roupas: está relacionada à ideia de produtos sendo comercializados;
 Desenvolver: está relacionada ao significado de melhorar ou aumentar as vendas de roupas."
277,positive,Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn .,"As vendas líquidas da Sanoma Magazines Finland's cresceram para EUR 140,1 milhões, de EUR 131,8 milhões.",False,16,"Vendas, Crescimento, Finanças

* Justificativa:
 * Vendas: está diretamente relacionada ao conteúdo do texto, que menciona as vendas líquidas da Sanoma Magazines Finland's| 
 * Crescimento: está relacionado à ideia de aumento nas vendas líquidas do ano passado em relação ao ano anterior| 
 * Finanças: está relacionada ao contexto em que são apresentadas as informações sobre as vendas líquidas e seu crescimento."
278,positive,"Satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 .",O lucro líquido da Satama no terceiro trimestre de 2007 aumentou para 275.000 euros ($ 395.000) de 270.000 euros ($ 388.000) para o mesmo período de 2006.,False,27,"Lucro, Líquido, Investimento

*Justificativa:
- Lucro: está diretamente relacionado ao conteúdo do texto, que menciona a variação no lucro líquido da Satama;
- Líquido: está relacionada à expressão ""lucro líquido"", que é uma forma de calcular o lucro das empresas;
- Investimento: não está presente explicitamente, mas a variação do lucro sugere um investimento eficaz, pois houve um aumento no lucro."
279,positive,"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year .","Seção: Notícias regionais - A demanda no tráfego da Finnair na Ásia, medido em passageiros-quilômetro, aumentou 34,9% em agosto em comparação com o ano passado.",False,25,"Ásia, Tráfego, Demanda

*Justificativa:
 *   Ásia: está diretamente relacionada ao conteúdo do texto, que menciona a Finnair e a Ásia como local de onde provém a demanda.
 *   Tráfego: está relacionado à ideia de movimento de passageiros na Finnair.
 *   Demanda: está relacionada à quantidade de passageiros-quilômetro medidos em agosto, comparando com o ano passado."
280,positive,"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters .","A Svyturys-Utenos Alus, que é controlada pelo grupo nórdico Baltic Beverages Holding (BBH), registrou um crescimento de 6,1% nas vendas de cerveja de janeiro a setembro, para 101,99 milhões de litros.",False,31,"Cerveja, Crescimento, Vendas

*Justificativa:
Cerveja: está diretamente relacionada ao conteúdo do texto, que menciona a Svyturys-Utenos Alus como uma empresa que produz cerveja.
Crescimento: está relacionado à ideia de aumento das vendas da empresa durante o período mencionado no texto.
Vendas: está relacionada ao resultado positivo das vendas da empresa, mostrando um crescimento de 6,1% nas vendas."
281,positive,That would be an increase from estimated sales of 117 million last year .,Isso seria um aumento em relação às vendas estimadas de 117 milhões no ano passado.,False,15,"Vendas, Crescimento, Estimativa

*Justificativa:*

*   Vendas: está diretamente relacionada ao conteúdo do texto que menciona a venda estimada para o ano passado.
*   Crescimento: está relacionada à ideia de aumento das vendas, indicando um crescimento no negócio.
*   Estimativa: está relacionada à natureza do conteúdo do texto, que afirma uma venda estimada em vez de uma realidade."
282,positive,The agreement expands Tekla Structures ' scope of use to bridge design .,O contrato expande o escopo de uso da Tekla Structures para o projeto de pontes.,False,15,"Contract, Pontes, Esturutura

*Justificativa:
 *Contract: está relacionado ao conteúdo do texto, que menciona um acordo ou contrato entre as partes envolvidas no projeto| 
 *Pontes: está diretamente relacionada ao conteúdo do texto, que fala sobre o projeto de pontes e a expansão do escopo do uso da Tekla Structures para esse tipo de projetos|
 *Esturutura: está relacionada à ideia de estruturas e sistemas de construção, como mencionado na Tekla Structures."
283,positive,The aim is to increase sales by at least one fifth in 2006 .,O objetivo é aumentar as vendas em pelo menos um quinto em 2006.,False,13,"Objetivo, Vendas, Crescimento

*Justificativa:*

*   Objetivo: está diretamente relacionado ao conteúdo do texto, que menciona o objetivo de aumentar as vendas| 
*   Vendas: está relacionada à ideia de ganhar dinheiro com a venda de produtos ou serviços|
*   Crescimento: está relacionada ao aumento das vendas e, por extensão, ao crescimento econômico"
284,positive,"The chain posted sales of 298 million euros for full 2005 , a rise of 19.5 percent , year-on-year .","A rede registrou vendas de 298 milhões de euros em 2005, um aumento de 19,5 por cento no comparativo anual.",False,20,"Vendas, Crescimento, Anual

*Justificativa:
* Vendas: está diretamente relacionada ao conteúdo do texto, que menciona a rede e suas vendas em euros;
* Crescimento: está relacionada à ideia de aumento das vendas porcentualmente, mostrando um crescimento na receita anual;
* Anual: está relacionada ao período temporal em que as vendas foram registradas."
285,positive,The company expects its net sales in 2008 to increase 5-10 % from 2007 .,A empresa espera que suas vendas líquidas em 2008 aumentem de 5 a 10% em relação a 2007.,False,18,"Vendas, Crescimento, Economia

*   Vendas: está diretamente relacionada ao conteúdo do texto, que menciona o aumento das vendas líquidas da empresa| *   Crescimento: está relacionado à ideia de aumento das vendas líquidas e a previsão de crescimento em relação ao ano anterior| *   Economia: embora não esteja diretamente mencionada, pode estar relacionada à perspectiva geral do texto que aborda o desempenho financeiro da empresa"
286,positive,The company expects its net sales in the first half of 2008 to reach the previous year 's level .,A empresa espera que suas vendas líquidas no primeiro semestre de 2008 alcancem o nível do ano anterior.,False,18,"Vendas, Líquidas, Ano"
287,positive,"The company is in the process of building a new fleet and has placed orders for 10 P-Max tankers of 65,200 dwt .",A empresa está construindo uma nova frota e fez pedidos de 10 navios-tanque P-Max de 65.200 dwt.,False,17,"Navio, Tanque, Frota

*Justificativa:
 * Navio: está diretamente relacionada ao conteúdo do texto, que menciona a construção de uma nova frota e pedidos de navios-tanque.
 * Tanque: está relacionada à descrição específica dos navios-tanque que estão sendo construídos.
 * Frota: está relacionada ao planejamento da empresa para construir e expandir sua frota."
288,positive,"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .","O lucro operacional da empresa (EBIT) totalizou EUR 0,0 milhões, acima dos EUR -0,3 milhões ano-a-ano.",False,16,"Lucro, Operações, Financeiro

*Justificativa:
 * Lucro: está relacionada à informação de lucro operacional da empresa
 * Operações: está relacionada ao contexto em que o lucro foi apresentado (EBIT)
 * Financeiro: está relacionada à natureza das informações financeiras apresentadas no texto"
289,positive,The EPS outlook was increased by 5.6 pct for 2007 and 7.0 pct for 2008 .,"A perspectiva de EPS foi aumentada em 5,6 por cento para 2007 e 7,0 por cento para 2008.",False,18,"Perspectiva, Crescimento, Investimento

*Justificativa:* 

Perspectiva: está relacionada ao conteúdo do texto, que menciona a perspectiva de crescimento da empresa EPS.
Crescimento: está diretamente relacionada ao aumento da perspectiva de crescimento da empresa.
Investimento: está relacionado à ideia de ajuste na perspectiva de crescimento para os anos 2007 e 2008."
290,positive,"The fair value of the investment properties totaled EUR 2,534.9 mn , up from EUR 2,455.1 mn in 2006 .","O justo valor das propriedades de investimento ascendeu a EUR 2.534,9 milhões, face a EUR 2.455,1 milhões em 2006.",False,19,"Valor, Investimento, Ascendeu

*Justificativa:*
Valor: está diretamente relacionado ao conteúdo do texto, que menciona o valor das propriedades de investimento.
Investimento: está relacionada à ideia de aquisição e desenvolvimento de propriedades.
Ascendeu: está relacionada à mudança no valor das propriedades de investimento ao longo dos anos."
291,positive,"The Finnish government announced Wednesday that it sold a 32 percent stake in chemicals and fertilizer group Kemira Oyj for (  x20ac ) 655.6 million ( $ 890US million ) , sending the company 's share price up 6 percent .","O governo finlandês anunciou na quarta-feira que vendeu uma participação de 32 por cento no grupo de produtos químicos e fertilizantes Kemira Oyj por (x20ac) 655,6 milhões ($ 890US milhões), elevando o preço das ações da empresa 6 por cento.",False,40,"Química, Negócios, Finanças

* Justificativa:
 *   Química: está relacionada ao conteúdo do texto que fala sobre produtos químicos e fertilizantes| 
 *   Negócios: está relacionado à venda de uma participação no grupo Kemira Oyj| 
 *   Finanças: está relacionada à quantia em dólares americanos ($890 milhões) e ao aumento do preço das ações da empresa"
